dataset_id,folder,state,tax_year,level,filing_status,primary_name,spouse_name,dependents,total_income,agi,taxable_income,total_tax,refund,amount_owed,state_tax,effective_rate,obbba_total,medicare_surtax,is_tipped,has_car_loan,is_senior
DS_0139,Dataset_0139_IL_2025_L1,IL,2025,1,single,Nathan Carter,N/A,0,62000.0,53371.17,37621.17,4276.04,3163.96,0.0,2939.06,8.01,8628.83,0.0,False,True,False
DS_0140,Dataset_0140_FL_2025_L1,FL,2025,1,mfj,Jennifer Green,Philip Green,0,43524.78,32201.3,701.3,70.13,5080.87,0.0,0.0,0.22,11323.48,0.0,False,False,False
DS_0141,Dataset_0141_IL_2024_L2,IL,2024,2,hoh,Michael Bolton,N/A,3,76863.23,75346.7,49153.7,3033.05,3326.95,0.0,3209.91,4.03,0,0.0,False,False,False
DS_0142,Dataset_0142_CA_2020_L2,CA,2020,2,mfj,Jason Bowen,Richard Bowen,3,222274.67,221488.9,184952.9,28119.24,0.0,4687.24,12699.35,12.7,0,0.0,False,False,False
DS_0143,Dataset_0143_IL_2020_L3,IL,2020,3,mfj,Donald Harris,Bradley Harris,2,314169.78,313339.73,276142.73,52605.86,0.0,4351.86,14990.57,16.79,0,512.5,False,False,False
DS_0144,Dataset_0144_FL_2023_L2,FL,2023,2,single,Lisa Moore,N/A,2,92803.44,89943.83,67998.83,11986.46,0.0,5782.46,0.0,13.33,0,0.0,False,False,False
DS_0145,Dataset_0145_FL_2024_L3,FL,2024,3,single,James Castillo,N/A,3,148866.83,143902.13,115247.13,24631.21,0.0,15595.21,0.0,17.12,0,0.0,False,False,False
DS_0146,Dataset_0146_CA_2024_L1,CA,2024,1,single,Lisa Lee,N/A,1,42511.43,42511.43,27911.43,1117.37,3946.63,0.0,0,2.63,0,0.0,False,False,False
DS_0147,Dataset_0147_FL_2024_L1,FL,2024,1,single,Sarah Gardner,N/A,0,43727.33,43727.33,29127.33,3263.28,1968.72,0.0,0.0,7.46,0,0.0,False,False,False
DS_0148,Dataset_0148_IL_2020_L2,IL,2020,2,hoh,Donald Hughes,N/A,2,145539.58,142088.86,113107.86,22685.34,0.0,7773.34,6643.59,15.97,0,0.0,False,False,False
DS_0149,Dataset_0149_IL_2024_L1,IL,2024,1,mfj,Kim Lambert,James Lambert,0,53300.0,53300.0,24100.0,2428.0,3968.0,0.0,2378.47,4.56,0,0.0,False,False,False
DS_0150,Dataset_0150_CA_2024_L1,CA,2024,1,mfj,David Williams,Ruben Williams,1,65748.05,65748.05,36548.05,1921.77,5902.23,0.0,830.76,2.92,0,0.0,False,False,False
DS_0151,Dataset_0151_IL_2021_L3,IL,2021,3,mfj,Anna Nash,Tammy Nash,3,194695.83,192966.71,155282.71,21617.44,0.0,1057.44,8902.16,11.2,0,0.0,False,False,False
DS_0152,Dataset_0152_IL_2020_L1,IL,2020,1,single,Sergio Shea,N/A,0,46800.0,46800.0,34400.0,3930.5,1685.5,0.0,2186.66,8.4,0,0.0,False,False,False
DS_0153,Dataset_0153_TX_2024_L3,TX,2024,3,mfj,Lisa Valentine,Amanda Valentine,2,246391.11,245381.23,201376.23,32435.05,0.0,8375.05,0.0,13.22,0,0.0,False,False,False
DS_0154,Dataset_0154_FL_2024_L3,FL,2024,3,single,Ann Rodriguez,N/A,1,187165.76,184576.6,160567.6,34757.03,0.0,12837.03,0.0,18.83,0,0.0,False,False,False
DS_0155,Dataset_0155_TX_2023_L2,TX,2023,2,mfj,Veronica Wade,Jennifer Wade,1,136674.77,132778.47,94048.47,17098.25,0.0,7618.25,0.0,12.88,0,0.0,False,False,False
DS_0156,Dataset_0156_TX_2021_L2,TX,2021,2,hoh,Jennifer Kelly,N/A,3,72664.72,70907.85,47133.85,3513.74,2114.26,0.0,0.0,4.96,0,0.0,False,False,False
DS_0157,Dataset_0157_NY_2024_L2,NY,2024,2,mfj,Kenneth Baxter,Katherine Baxter,3,219732.26,219092.65,180339.65,25059.94,0.0,743.94,11042.31,11.44,0,0.0,False,False,False
DS_0158,Dataset_0158_IL_2025_L1,IL,2025,1,single,Deborah Cardenas,N/A,1,39500.0,39500.0,23750.0,411.5,2748.5,0.0,10.18,1.04,0,0.0,False,False,False
DS_0159,Dataset_0159_IL_2020_L2,IL,2020,2,mfj,Luis Clark,Cassandra Clark,3,137706.38,135706.76,105245.76,12733.3,166.7,0.0,6067.8,9.38,0,0.0,False,False,False
DS_0160,Dataset_0160_FL_2020_L1,FL,2020,1,single,Gabriela Carter,N/A,0,83900.0,83900.0,71500.0,11520.0,1904.0,0.0,0.0,13.73,0,0.0,False,False,False
DS_0161,Dataset_0161_IL_2024_L1,IL,2024,1,mfj,Mary Galloway,Tyler Galloway,0,63000.0,63000.0,33800.0,3592.0,3968.0,0.0,2858.62,5.7,0,0.0,False,False,False
DS_0162,Dataset_0162_CA_2020_L2,CA,2020,2,single,Joan Rasmussen,N/A,3,153812.91,150263.88,125971.88,25410.8,0.0,10482.8,9977.97,16.91,0,0.0,False,False,False
DS_0163,Dataset_0163_NY_2025_L2,NY,2025,2,single,Patricia Mccarty,N/A,2,120446.85,118273.73,96371.73,16062.03,0.0,2062.03,6048.17,13.58,0,0.0,False,False,False
DS_0164,Dataset_0164_TX_2021_L3,TX,2021,3,mfj,Kathleen Barry,Jennifer Barry,4,199600.9,199055.16,165804.16,18915.4,6156.6,0.0,0.0,9.5,0,0.0,False,False,False
DS_0165,Dataset_0165_FL_2021_L2,FL,2021,2,single,Karina Ramos,N/A,2,83678.03,80308.91,58220.91,8945.34,0.0,6241.34,0.0,11.14,0,0.0,False,False,False
DS_0166,Dataset_0166_FL_2023_L1,FL,2023,1,single,Mary Brown,N/A,1,27000.0,27000.0,13150.0,0.0,2160.0,0.0,0.0,0.0,0,0.0,False,False,False
DS_0167,Dataset_0167_FL_2023_L1,FL,2023,1,single,Matthew Conley,N/A,0,60400.0,60400.0,46550.0,5548.5,1699.5,0.0,0.0,9.19,0,0.0,False,False,False
DS_0168,Dataset_0168_FL_2025_L2,FL,2025,2,mfj,Lori Cabrera,Robert Cabrera,2,142343.31,139262.43,99040.43,13378.65,0.0,1666.65,0.0,9.61,0,0.0,False,False,False
DS_0169,Dataset_0169_NY_2024_L2,NY,2024,2,hoh,Andrea Martin,N/A,2,104114.76,100952.71,70100.71,11105.26,0.0,4265.26,4687.77,11.0,0,0.0,False,False,False
DS_0170,Dataset_0170_TX_2025_L3,TX,2025,3,single,Lisa Francis,N/A,0,242573.81,241844.39,215200.39,47688.4,0.0,7362.4,0.0,19.72,0,302.44,False,False,False
DS_0171,Dataset_0171_IL_2024_L2,IL,2024,2,mfj,Nicholas Chandler,Lee Chandler,3,146239.08,143148.67,105199.67,13430.76,2873.24,0.0,6436.17,9.38,0,0.0,False,False,False
DS_0172,Dataset_0172_FL_2020_L3,FL,2020,3,hoh,Dalton Fisher,N/A,2,76977.7,74748.34,49787.34,6151.2,0.0,1027.2,0.0,8.23,0,0.0,False,False,False
DS_0173,Dataset_0173_FL_2020_L2,FL,2020,2,mfj,Sarah Baker,Austin Baker,1,186500.37,185538.48,150446.48,24602.01,0.0,4934.01,0.0,13.26,0,0.0,False,False,False
DS_0174,Dataset_0174_FL_2021_L1,FL,2021,1,mfj,Ryan Lowe,Rhonda Lowe,0,57700.0,57700.0,32600.0,3514.0,3410.0,0.0,0.0,6.09,0,0.0,False,False,False
DS_0175,Dataset_0175_IL_2025_L2,IL,2025,2,single,Hailey Brown,N/A,1,59022.11,42927.78,24725.78,2260.59,3128.41,0.0,259.57,5.27,15228.33,0.0,False,True,False
DS_0176,Dataset_0176_CA_2022_L1,CA,2022,1,mfj,Norman Olson,Kenneth Olson,0,55800.0,55800.0,29900.0,3177.0,3519.0,0.0,554.64,5.69,0,0.0,False,False,False
DS_0177,Dataset_0177_TX_2021_L3,TX,2021,3,mfj,Francis Cooke,Tammy Cooke,1,220083.21,216187.47,168368.47,36329.53,0.0,19609.53,0.0,16.8,0,0.0,False,False,False
DS_0178,Dataset_0178_IL_2024_L2,IL,2024,2,single,Rebecca Rodgers,N/A,1,89860.13,87184.56,65010.56,12706.46,0.0,6538.46,4055.76,14.57,0,0.0,False,False,False
DS_0179,Dataset_0179_CA_2023_L3,CA,2023,3,single,Crystal Gomez,N/A,4,253140.4,251807.0,219523.0,46689.61,0.0,21313.61,19381.21,18.54,0,393.45,False,False,False
DS_0180,Dataset_0180_FL_2024_L1,FL,2024,1,mfj,Margaret Davis,Mark Davis,0,57400.0,57400.0,28200.0,2920.0,3968.0,0.0,0.0,5.09,0,0.0,False,False,False
DS_0181,Dataset_0181_NY_2025_L3,NY,2025,3,hoh,Daniel Davis,N/A,2,195435.59,192035.99,157175.99,31229.44,0.0,9885.44,10063.28,16.26,0,0.0,False,False,False
DS_0182,Dataset_0182_FL_2020_L3,FL,2020,3,mfj,Eric Moore,Justin Moore,2,244139.39,243491.35,209012.35,35618.05,6357.95,0.0,0.0,14.63,0,0.0,False,False,False
DS_0183,Dataset_0183_NY_2022_L1,NY,2022,1,single,John Anderson,N/A,0,84806.64,84806.64,71856.64,11425.46,2046.54,0.0,4059.37,13.47,0,0.0,False,False,False
DS_0184,Dataset_0184_IL_2022_L2,IL,2022,2,mfj,Douglas Andersen,Amy Andersen,1,157769.58,154809.92,119523.92,21448.57,0.0,3944.57,7273.28,13.85,0,0.0,False,False,False
DS_0185,Dataset_0185_FL_2024_L2,FL,2024,2,single,Brandon Griffin,N/A,1,88807.16,87393.07,68790.07,11014.99,0.0,2938.99,0.0,12.6,0,0.0,False,False,False
DS_0186,Dataset_0186_CA_2024_L2,CA,2024,2,mfj,John Gilbert,Michael Gilbert,3,117256.68,116123.7,83716.7,5847.96,10120.04,0.0,3436.16,5.04,0,0.0,False,False,False
DS_0187,Dataset_0187_CA_2022_L2,CA,2022,2,single,Brian Davis,N/A,2,127682.3,125301.96,105612.96,19943.28,0.0,5303.28,7696.78,15.92,0,0.0,False,False,False
DS_0188,Dataset_0188_CA_2024_L1,CA,2024,1,single,Beth Salazar,N/A,0,56900.0,56900.0,42300.0,4844.0,1984.0,0.0,1695.98,8.51,0,0.0,False,False,False
DS_0189,Dataset_0189_CA_2025_L1,CA,2025,1,single,Mary Fields,N/A,0,99617.27,82594.31,64844.31,9179.75,6759.25,0.0,5388.64,11.11,17022.96,0.0,False,False,True
DS_0190,Dataset_0190_CA_2022_L3,CA,2022,3,single,Wendy Hayes,N/A,1,101882.95,99524.8,79898.8,15911.04,0.0,8147.04,5339.78,15.99,0,0.0,False,False,False
DS_0191,Dataset_0191_TX_2020_L3,TX,2020,3,single,Thomas Sharp,N/A,2,234586.19,233564.83,205909.83,46838.2,0.0,21862.2,0.0,20.05,0,238.84,False,False,False
DS_0192,Dataset_0192_NY_2023_L3,NY,2023,3,mfj,Victoria Harris,Tonya Harris,2,173159.99,166342.84,118868.84,26400.45,0.0,17808.45,7933.61,15.87,0,0.0,False,False,False
DS_0193,Dataset_0193_NY_2020_L1,NY,2020,1,mfj,Gregory Meyer,Linda Meyer,1,26400.0,26400.0,1600.0,0.0,2112.0,0.0,414.0,0.0,0,0.0,False,False,False
DS_0194,Dataset_0194_CA_2021_L3,CA,2021,3,single,Katherine Daniel,N/A,2,250793.22,249571.9,218780.9,53928.55,0.0,28856.55,19253.89,21.61,0,368.36,False,False,False
DS_0195,Dataset_0195_NY_2023_L2,NY,2023,2,hoh,Richard Bright,N/A,2,99409.11,95215.46,62543.46,11847.86,0.0,8775.86,4372.23,12.44,0,0.0,False,False,False
DS_0196,Dataset_0196_TX_2024_L2,TX,2024,2,mfj,Jill Smith,Kyle Smith,3,185444.44,182975.53,144495.53,20832.85,0.0,532.85,0.0,11.39,0,0.0,False,False,False
DS_0197,Dataset_0197_FL_2025_L2,FL,2025,2,mfj,Edwin Ryan,Elizabeth Ryan,1,133025.43,124382.29,83799.29,12665.2,2262.8,0.0,0.0,10.18,6000,0.0,False,False,True
DS_0198,Dataset_0198_TX_2022_L2,TX,2022,2,hoh,Andrew Pope,N/A,2,142185.42,139818.44,113717.44,20362.15,0.0,3098.15,0.0,14.56,0,0.0,False,False,False
DS_0199,Dataset_0199_TX_2024_L2,TX,2024,2,single,Jessica Oconnor,N/A,3,63783.71,62724.28,45125.28,2118.87,3497.13,0.0,0.0,3.38,0,0.0,False,False,False
DS_0200,Dataset_0200_FL_2025_L2,FL,2025,2,single,Tracey Henry,N/A,3,68862.38,67362.95,47367.95,2998.86,2485.14,0.0,0.0,4.45,0,0.0,False,False,False
DS_0201,Dataset_0201_CA_2025_L1,CA,2025,1,single,Megan Hayes,N/A,1,30623.92,22913.31,7163.31,0.0,2414.0,0.0,0,0.0,7710.61,0.0,False,True,False
DS_0202,Dataset_0202_IL_2021_L1,IL,2021,1,single,Cindy Barnes,N/A,0,65180.09,65180.09,52630.09,7327.12,460.88,0.0,3096.48,11.24,0,0.0,False,False,False
DS_0203,Dataset_0203_NY_2025_L2,NY,2025,2,single,Abigail Turner,N/A,2,141333.11,109732.91,86612.91,14775.44,1528.56,0.0,7275.54,13.46,28996.9,0.0,True,True,False
DS_0204,Dataset_0204_NY_2021_L2,NY,2021,2,single,Joseph Brewer,N/A,1,83280.12,80326.9,59416.9,11376.65,0.0,8240.65,3812.98,14.16,0,0.0,False,False,False
DS_0205,Dataset_0205_TX_2020_L2,TX,2020,2,hoh,Caitlyn Sampson,N/A,2,166004.96,164067.61,135835.61,25113.25,0.0,6425.25,0.0,15.31,0,0.0,False,False,False
DS_0206,Dataset_0206_CA_2021_L2,CA,2021,2,single,David Vazquez,N/A,3,138947.67,136077.89,115403.89,20307.49,0.0,4851.49,8658.67,14.92,0,0.0,False,False,False
DS_0207,Dataset_0207_IL_2023_L2,IL,2023,2,single,Jesse Thompson,N/A,3,63084.35,61363.23,42641.23,3442.24,0.0,490.24,2517.73,5.61,0,0.0,False,False,False
DS_0208,Dataset_0208_FL_2020_L2,FL,2020,2,single,Eric Nichols,N/A,2,97464.08,94525.91,73807.91,13904.08,0.0,7424.08,0.0,14.71,0,0.0,False,False,False
DS_0209,Dataset_0209_TX_2024_L3,TX,2024,3,mfj,Leslie Wells,Kevin Wells,4,368101.16,367367.54,327210.54,59092.53,2085.47,0.0,0.0,16.09,0,1009.75,False,False,False
DS_0210,Dataset_0210_IL_2024_L2,IL,2024,2,mfj,Christopher Norton,Christian Norton,1,69953.87,68688.22,35905.22,4375.94,1600.06,0.0,3010.25,6.37,0,0.0,False,False,False
DS_0211,Dataset_0211_IL_2021_L1,IL,2021,1,single,Bryan Washington,N/A,0,78500.0,78500.0,65950.0,10257.5,0.0,837.5,3755.81,13.07,0,0.0,False,False,False
DS_0212,Dataset_0212_FL_2022_L1,FL,2022,1,mfj,Carlos Marshall,Adrian Marshall,1,32900.0,32900.0,7000.0,0.0,2632.0,0.0,0.0,0.0,0,0.0,False,False,False
DS_0213,Dataset_0213_NY_2020_L2,NY,2020,2,mfj,Cody Fischer,Seth Fischer,1,250693.72,250275.69,219231.69,39610.67,0.0,4666.67,12913.29,15.83,0,0.0,False,False,False
DS_0214,Dataset_0214_CA_2024_L3,CA,2024,3,single,Mark Beltran,N/A,0,104205.89,99966.82,73365.82,19671.63,0.0,14787.63,5421.15,19.68,0,0.0,False,False,False
DS_0215,Dataset_0215_IL_2022_L1,IL,2022,1,single,Maria Lawrence,N/A,0,64200.0,64200.0,51250.0,6892.0,812.0,0.0,3047.96,10.74,0,0.0,False,False,False
DS_0216,Dataset_0216_FL_2024_L1,FL,2024,1,single,Kellie Knight,N/A,0,33589.87,33589.87,18989.87,2046.78,617.22,0.0,0.0,6.09,0,0.0,False,False,False
DS_0217,Dataset_0217_TX_2024_L2,TX,2024,2,single,Nancy Ball,N/A,3,92216.71,89352.16,66643.16,9443.61,0.0,3371.61,0.0,10.57,0,0.0,False,False,False
DS_0218,Dataset_0218_IL_2022_L3,IL,2022,3,single,Jonathan Adams,N/A,1,195588.88,195202.43,176480.43,35478.15,293.85,0.0,9402.65,18.18,0,0.0,False,False,False
DS_0219,Dataset_0219_TX_2024_L3,TX,2024,3,single,Julia Sparks,N/A,0,284611.19,283477.05,251938.05,61506.41,0.0,17968.41,0.0,21.7,0,685.05,False,False,False
DS_0220,Dataset_0220_CA_2025_L1,CA,2025,1,mfj,Amy Todd,Laura Todd,0,30700.0,30700.0,0,0.0,2456.0,0.0,0,0.0,0,0.0,False,False,False
DS_0221,Dataset_0221_CA_2020_L1,CA,2020,1,single,Amy Day,N/A,1,74000.0,74000.0,61600.0,7342.0,1538.0,0.0,2972.04,9.92,0,0.0,False,False,False
DS_0222,Dataset_0222_FL_2020_L3,FL,2020,3,single,Sandra Lynn,N/A,1,228162.33,227757.38,209309.38,48422.23,0.0,5456.23,0.0,21.26,0,209.05,False,False,False
DS_0223,Dataset_0223_IL_2022_L3,IL,2022,3,mfj,William Ortiz,Daniel Ortiz,0,280399.3,279144.59,234504.59,46633.72,0.0,6461.72,13557.78,16.71,0,172.19,False,False,False
DS_0224,Dataset_0224_FL_2020_L2,FL,2020,2,single,Jason Jensen,N/A,3,97725.98,94859.3,74344.3,11879.1,0.0,5147.1,0.0,12.52,0,0.0,False,False,False
DS_0225,Dataset_0225_TX_2023_L3,TX,2023,3,mfj,Ashley Mitchell,Christopher Mitchell,2,73813.61,71663.02,37875.02,4406.18,429.82,0.0,0.0,6.15,0,0.0,False,False,False
DS_0226,Dataset_0226_IL_2021_L2,IL,2021,2,single,Sarah Branch,N/A,3,127352.98,126048.11,109804.11,15333.72,1738.28,0.0,5719.63,12.16,0,0.0,False,False,False
DS_0227,Dataset_0227_TX_2023_L3,TX,2023,3,single,Tami Rowe,N/A,3,111224.91,108050.57,85214.57,14403.4,0.0,6867.4,0.0,13.33,0,0.0,False,False,False
DS_0228,Dataset_0228_TX_2023_L1,TX,2023,1,mfj,Lauren Allen,Mary Allen,1,38100.0,38100.0,10400.0,0.0,3048.0,0.0,0.0,0.0,0,0.0,False,False,False
DS_0229,Dataset_0229_TX_2025_L1,TX,2025,1,single,Danielle Burke,N/A,1,73816.13,73816.13,58066.13,5488.55,3355.45,0.0,0.0,7.44,0,0.0,False,False,False
DS_0230,Dataset_0230_CA_2023_L3,CA,2023,3,mfj,Emily Martinez,Gregory Martinez,1,362320.31,360908.23,312118.23,63447.7,0.0,14711.7,25745.89,17.58,0,915.16,False,False,False
DS_0231,Dataset_0231_TX_2023_L2,TX,2023,2,hoh,John Ross,N/A,2,112255.81,109451.38,80712.38,13066.59,0.0,4606.59,0.0,11.94,0,0.0,False,False,False
DS_0232,Dataset_0232_CA_2020_L1,CA,2020,1,single,Ann Hunt,N/A,1,84069.18,84069.18,71669.18,9557.22,3834.78,0.0,3902.4,11.37,0,0.0,False,False,False
DS_0233,Dataset_0233_IL_2025_L1,IL,2025,1,single,James Dawson,N/A,1,46200.0,46200.0,30450.0,1215.5,4328.5,0.0,0,2.63,0,0.0,False,False,False
DS_0234,Dataset_0234_TX_2021_L1,TX,2021,1,mfj,Megan Moreno,Lisa Moreno,0,62800.0,62800.0,37700.0,4126.0,3410.0,0.0,0.0,6.57,0,0.0,False,False,False
DS_0235,Dataset_0235_IL_2021_L2,IL,2021,2,single,Kelly Henry,N/A,2,95230.32,93091.81,74487.81,11312.83,0.0,3584.83,4218.23,12.15,0,0.0,False,False,False
DS_0236,Dataset_0236_CA_2023_L2,CA,2023,2,single,Richard Moran,N/A,1,138500.8,136466.15,116856.15,23514.79,0.0,6282.79,8775.32,17.23,0,0.0,False,False,False
DS_0237,Dataset_0237_FL_2020_L1,FL,2020,1,single,Alyssa Moore,N/A,1,35600.0,35600.0,23200.0,586.5,2261.5,0.0,0.0,1.65,0,0.0,False,False,False
DS_0238,Dataset_0238_NY_2022_L3,NY,2022,3,hoh,Jason Silva,N/A,3,170334.2,165606.44,130691.44,27157.47,0.0,13157.47,8477.51,16.4,0,0.0,False,False,False
DS_0239,Dataset_0239_CA_2025_L1,CA,2025,1,mfj,Christina Schmidt,Madison Schmidt,1,41235.86,41235.86,9735.86,0.0,4872.0,0.0,0,0.0,0,0.0,True,False,False
DS_0240,Dataset_0240_NY_2020_L3,NY,2020,3,mfj,Lori Harris,Candice Harris,3,250336.18,249501.05,212228.05,34763.99,6442.01,0.0,12866.81,13.93,0,0.0,False,False,False
DS_0241,Dataset_0241_NY_2023_L1,NY,2023,1,single,Samuel Harris,N/A,0,31753.75,31753.75,17903.75,1928.45,583.55,0.0,1141.46,6.07,0,0.0,False,False,False
DS_0242,Dataset_0242_IL_2022_L1,IL,2022,1,mfj,Kim Curry,Connor Curry,0,78200.0,78200.0,52300.0,5865.0,3519.0,0.0,3611.03,7.5,0,0.0,False,False,False
DS_0243,Dataset_0243_CA_2023_L1,CA,2023,1,mfj,Robin Perkins,Rachel Perkins,0,73900.0,73900.0,46200.0,5104.0,3764.0,0.0,1174.16,6.91,0,0.0,False,False,False
DS_0244,Dataset_0244_FL_2025_L1,FL,2025,1,single,Amber Stanley,N/A,0,57400.0,57400.0,41650.0,4759.5,2128.5,0.0,0.0,8.29,0,0.0,False,False,False
DS_0245,Dataset_0245_TX_2025_L2,TX,2025,2,mfj,Connie Wright,Peter Wright,3,94238.24,93012.43,58042.43,2451.62,6464.38,0.0,0.0,2.64,0,0.0,False,False,False
DS_0246,Dataset_0246_NY_2022_L2,NY,2022,2,mfj,Lisa Sharp,Todd Sharp,2,247236.84,246468.8,209097.8,35390.55,0.0,8162.55,12684.88,14.36,0,0.0,False,False,False
DS_0247,Dataset_0247_CA_2024_L1,CA,2024,1,single,Allen Frye,N/A,1,59900.0,59900.0,45300.0,3204.0,3984.0,0.0,1850.0,5.35,0,0.0,False,False,False
DS_0248,Dataset_0248_NY_2025_L3,NY,2025,3,single,Whitney Zamora,N/A,0,123426.68,111709.23,81664.23,22979.23,0.0,16971.23,6054.38,20.57,6667.9,0.0,False,False,False
DS_0249,Dataset_0249_FL_2023_L2,FL,2023,2,single,Aaron Hall,N/A,3,149900.15,146072.81,121387.81,24187.75,0.0,9195.75,0.0,16.56,0,0.0,False,False,False
DS_0250,Dataset_0250_TX_2025_L3,TX,2025,3,mfj,Richard Chen,Nicole Chen,3,323979.41,313993.99,269978.99,45749.02,7920.98,0.0,0.0,14.57,9361.72,612.66,False,False,True
DS_0251,Dataset_0251_TX_2022_L3,TX,2022,3,single,Carlos Mahoney,N/A,1,230344.9,229642.02,206194.02,47279.72,0.0,8801.72,0.0,20.59,0,210.37,False,False,False
DS_0252,Dataset_0252_IL_2025_L1,IL,2025,1,single,Rebecca Nichols,N/A,1,49600.0,49600.0,33850.0,1623.5,4328.5,0.0,2195.33,3.27,0,0.0,False,False,False
DS_0253,Dataset_0253_IL_2024_L3,IL,2024,3,single,Shawn Nelson,N/A,0,101250.11,98061.43,74434.43,17805.94,0.0,11553.94,4724.1,18.16,0,0.0,False,False,False
DS_0254,Dataset_0254_CA_2022_L3,CA,2022,3,mfj,Erik Bauer,Mark Bauer,1,400846.54,399785.01,358030.01,76431.93,0.0,14841.93,29361.43,19.12,0,1276.28,False,False,False
DS_0255,Dataset_0255_TX_2021_L3,TX,2021,3,mfj,Wayne Horn,Sandra Horn,0,310432.27,309867.34,276329.34,55959.45,0.0,13863.45,0.0,18.06,0,468.55,False,False,False
DS_0256,Dataset_0256_NY_2021_L2,NY,2021,2,single,Julie Jones,N/A,1,128460.92,127484.57,112170.57,22494.64,0.0,4302.64,6600.82,17.64,0,0.0,False,False,False
DS_0257,Dataset_0257_IL_2023_L2,IL,2023,2,mfj,Thomas Brock,Deborah Brock,3,130884.15,128064.88,92383.88,10577.99,0.0,1081.99,5689.52,8.26,0,0.0,False,False,False
DS_0258,Dataset_0258_FL_2025_L2,FL,2025,2,single,Amanda Stanley,N/A,3,146423.38,142841.26,116950.26,21479.31,0.0,6407.31,0.0,15.04,0,0.0,False,False,False
DS_0259,Dataset_0259_FL_2025_L1,FL,2025,1,single,Richard Francis,N/A,0,97240.96,80075.42,62325.42,8625.59,6933.41,0.0,0.0,10.77,17165.54,0.0,False,False,True
DS_0260,Dataset_0260_NY_2024_L3,NY,2024,3,single,Andrew Collier,N/A,4,163003.25,158274.52,130287.52,25768.97,0.0,10968.97,8448.22,16.28,0,0.0,False,False,False
DS_0261,Dataset_0261_IL_2022_L3,IL,2022,3,single,Terri Alexander,N/A,4,137518.85,134660.51,113618.51,18820.61,0.0,3748.61,6016.01,13.98,0,0.0,False,False,False
DS_0262,Dataset_0262_CA_2021_L1,CA,2021,1,single,David Hall,N/A,0,81080.38,81080.38,68530.38,10825.18,2086.82,0.0,3664.71,13.35,0,0.0,False,False,False
DS_0263,Dataset_0263_NY_2021_L1,NY,2021,1,mfj,Jamie Meza,Elizabeth Meza,0,70500.0,70500.0,45400.0,5050.0,3410.0,0.0,2662.25,7.16,0,0.0,False,False,False
DS_0264,Dataset_0264_FL_2020_L3,FL,2020,3,mfj,Timothy Kramer,Ryan Kramer,2,344145.93,342862.96,298900.96,59234.99,0.0,9962.99,0.0,17.28,0,773.82,False,False,False
DS_0265,Dataset_0265_IL_2024_L1,IL,2024,1,mfj,Taylor Winters,Nathan Winters,0,31200.0,31200.0,2000.0,200.0,2296.0,0.0,1284.53,0.64,0,0.0,False,False,False
DS_0266,Dataset_0266_IL_2024_L1,IL,2024,1,mfj,Sandra Taylor,Marcus Taylor,0,39800.0,39800.0,10600.0,1060.0,2124.0,0.0,1710.23,2.66,0,0.0,False,False,False
DS_0267,Dataset_0267_IL_2023_L1,IL,2023,1,single,Laura York,N/A,1,80700.0,80700.0,66850.0,8014.5,4897.5,0.0,3734.78,9.93,0,0.0,False,False,False
DS_0268,Dataset_0268_TX_2022_L3,TX,2022,3,single,Lori Johnson,N/A,3,148243.31,141393.45,109051.45,27707.58,0.0,21887.58,0.0,19.6,0,0.0,False,False,False
DS_0269,Dataset_0269_TX_2025_L3,TX,2025,3,mfj,Jennifer Christensen,David Christensen,4,118461.74,113967.69,69745.69,8988.09,0.0,2604.09,0.0,7.89,0,0.0,False,False,False
DS_0270,Dataset_0270_FL_2023_L3,FL,2023,3,single,Annette Garza,N/A,4,265596.34,263752.53,228105.53,51155.22,0.0,26515.22,0.0,19.4,0,491.84,False,False,False
DS_0271,Dataset_0271_IL_2023_L1,IL,2023,1,mfj,Joshua Brown,Laurie Brown,0,35000.0,35000.0,7300.0,730.0,2070.0,0.0,1472.62,2.09,0,0.0,False,False,False
DS_0272,Dataset_0272_TX_2025_L2,TX,2025,2,mfj,Patricia Williamson,Joe Williamson,2,195714.7,186876.88,148743.88,21048.66,1699.34,0.0,0.0,11.26,7389.31,0.0,False,True,False
DS_0273,Dataset_0273_CA_2021_L1,CA,2021,1,single,Jeffrey Case,N/A,1,55500.0,55500.0,42950.0,2197.5,4462.5,0.0,1423.56,3.96,0,0.0,False,False,False
DS_0274,Dataset_0274_NY_2025_L1,NY,2025,1,single,Jessica Mccormick,N/A,1,49452.17,49452.17,33702.17,1605.76,4310.24,0.0,2114.87,3.25,0,0.0,False,False,False
DS_0275,Dataset_0275_CA_2021_L2,CA,2021,2,single,Alex Ward,N/A,2,102582.48,100961.39,83822.39,12081.6,0.0,2709.6,5433.11,11.97,0,0.0,False,False,False
DS_0276,Dataset_0276_TX_2020_L1,TX,2020,1,single,Brent Phillips,N/A,0,54500.0,54500.0,42100.0,5052.0,1488.0,0.0,0.0,9.27,0,0.0,False,False,False
DS_0277,Dataset_0277_CA_2025_L2,CA,2025,2,hoh,Margaret Lowery,N/A,2,43334.36,42428.16,16238.16,1812.4,611.6,0.0,0,4.27,0,0.0,False,False,False
DS_0278,Dataset_0278_CA_2025_L3,CA,2025,3,hoh,Janet Allen,N/A,2,252965.27,238571.82,193456.82,42448.95,0.0,19636.95,17078.41,17.79,10875.9,376.22,True,False,False
